
0,0; 1.8729704201, 3.54727959809, 0.0329271774978; 0,7,1;

0,0; 1.87481979581, 3.54714160307, -0.0831569021874; 0,2,1;

1,1; -1.48070709001, -3.79909392609, 0.429558733335; 0,9,1;

0,1; -1.42960998094, -3.81263690809, -0.0530856074776; 0,9,1;

1,2; 2.28343539646, 1.38756635695, 2.93085400616; 0,2,1;

0,2; 2.2984068869, 1.39084479689, 0.886267907185; 0,5,1;

0,2; 2.29924732304, 1.40026430318, 1.74252099739; 0,2,1;

1,3; 2.23877165544, 1.40765752948, -2.0736565674; 0,5,1;

0,3; 2.21998763077, 1.40804720889, -2.10909402418; 0,5,1;

1,4; 2.16284211579, 3.14035851735, -1.76898363764; 0,3,1;

1,5; -0.955794505822, -3.55639781099, 2.00381888542; 0,2,1;

0,5; -0.957257352687, -3.56223434138, 0.3880736481; 0,5,1;

0,5; -0.959890609478, -3.55726868032, -1.31517829265; 0,2,1;

1,6; 3.45722222762, -1.76122962895, 1.39628456985; 0,9,1;

0,6; 3.46500295726, -1.74527096046, 1.8513922253; 0,2,1;

0,6; 3.47850791924, -1.77332063993, 0.672786475283; 0,7,1;

1,7; 2.04151091161, -1.56358192547, 0.832632615773; 0,9,1;

0,7; 2.0436087718, -1.55962631203, 1.19198001741; 0,9,1;

0,7; 2.04814140897, -1.56673203323, 1.58552164316; 0,2,1;

1,8; -1.55927741066, 3.33262100831, 1.75197414525; 0,2,1;

0,8; -1.55976570094, 3.33072745936, 0.709746072162; 0,2,1;

0,8; -1.54356399234, 3.34065556808, 0.798236595981; 0,5,1;

0,8; -1.562037719, 3.331861191, -2.22111756224; 0,3,1;

1,9; 1.28838620009, 2.94805923689, -0.0526949575737; 0,3,1;

0,9; 1.27251546596, 2.95369887638, 1.9588883895; 0,5,1;

0,9; 1.27243986863, 2.95167991741, 1.52123790388; 0,9,1;

1,10; 2.88868764856, -0.608103585876, -2.73771895675; 0,9,1;

0,10; 2.88827284048, -0.63033431327, 2.02882562323; 0,2,1;

0,10; 2.88717677661, -0.628259198938, -1.28918040981; 0,2,1;

2,0; -2.10750946868, 1.56540421396, -0.603669981381; 0,3,1;

0,0; -2.11228480347, 1.57185319508, 1.9872947122; 0,2,1;

1,1; 2.84639231256, -2.18402470282, -1.69281483736; 0,2,1;

0,1; 2.84632620777, -2.16494411586, -2.14578434539; 0,2,1;

1,2; 1.43683137074, 0.208363225436, -0.683180416931; 0,2,1;

0,2; 1.43994775823, 0.202871282887, -1.71595103986; 0,5,1;

1,3; 1.46761798882, -1.12542425627, 2.15138419876; 0,2,1;

0,3; 1.46889030578, -1.1192282155, -2.40962297718; 0,9,1;

0,3; 1.4720158123, -1.11858890101, -3.47604113772; 0,3,1;

0,3; 1.36488124906, -0.931622764366, -0.910553129346; 0,5,1;

0,3; 1.46871155357, -1.11737670672, 1.75743865798; 0,2,1;

1,4; -2.73087696285, 1.49586681679, 1.2704920953; 0,9,1;

0,4; -2.730735192, 1.50045263402, 2.25722172934; 0,2,1;

0,4; -2.7314592708, 1.4978565857, -0.0580052724246; 0,9,1;

0,4; -2.7282151368, 1.49808499208, 1.91187997129; 0,7,1;

1,5; 2.30408413341, 0.0464578702916, 1.96919510987; 0,3,1;

1,6; 0.561705655711, -0.864950153781, 2.10856969127; 0,3,1;

0,6; 0.556811631173, -0.853966714585, 3.82137043044; 0,7,1;

0,6; 0.599096860302, -0.849453170757, -0.0336973081848; 0,5,1;

1,7; -1.79710269482, -1.18377441375, -2.22977714874; 0,2,1;

0,7; -1.81097192585, -1.19609458757, -1.26201651175; 0,9,1;

0,7; -1.80792152034, -1.20083954147, -1.70665570534; 0,2,1;

0,7; -1.80617490832, -1.19180305269, 0.538822122431; 0,2,1;

1,8; 3.08985719706, -1.41488226175, 1.49548143765; 0,2,1;

1,9; 1.05248865344, 2.06768010762, -2.66855050248; 0,2,1;

0,9; 1.05993392237, 2.05205805656, -0.759287330306; 0,2,1;

0,9; 1.05722578612, 2.06314259517, 0.834458001959; 0,7,1;

0,9; 1.05726649566, 2.06341977649, 1.14661761646; 0,5,1;

0,9; 1.04758758675, 2.05412142234, -3.31816490808; 0,9,1;

2,0; 2.66607923556, -1.79236501086, 2.88059289512; 0,9,1;

0,0; 2.66343360528, -1.80149471548, -1.91618988301; 0,2,1;

0,0; 2.67445662805, -1.78590073423, -0.508003671167; 0,2,1;

1,1; -0.573743724038, 0.452147105081, 3.7649631844; 0,3,1;

0,1; -0.581230828605, 0.447050712895, -2.44204667499; 0,2,1;

0,1; -0.577984053391, 0.449996965891, 2.26689006819; 0,7,1;

0,1; -0.55824629811, 0.467725283423, 2.11895557509; 0,2,1;

0,1; -0.578033301424, 0.456073851881, -2.5065079783; 0,2,1;

0,1; -0.584647311706, 0.451466885712, 2.39728619474; 0,2,1;

0,1; -0.57732346654, 0.447388066826, 2.85793793052; 0,2,1;

1,2; -0.811631728311, 1.25533035855, 0.519495146921; 0,2,1;

0,2; -0.810470379788, 1.25637293621, 2.82871576871; 0,2,1;

1,3; -2.68344020034, -0.000185101482829, 0.311232944758; 0,2,1;

0,3; -2.68496749697, 0.0044430349493, -0.165749023238; 0,2,1;

0,3; -2.68682823609, 0.000517988829008, 0.297023762856; 0,5,1;

1,4; 3.74519818588, -2.05261114769, 0.352029700361; 0,5,1;

1,5; 2.62056736038, 1.31145134987, 2.8446154014; 0,7,1;

1,6; -2.99327518041, -1.25237240361, -2.52571416049; 0,5,1;

0,6; -2.99729631929, -1.25716813974, 2.02465539133; 0,3,1;

0,6; -2.99331325885, -1.25283432426, 2.32020336231; 0,2,1;

0,6; -2.99312329253, -1.2554539444, -2.41630851105; 0,2,1;

0,6; -3.00703022608, -1.25381839521, -1.26996512587; 0,2,1;

1,7; 1.77733848268, 2.68612206287, 0.312716748593; 0,2,1;

1,8; 3.3410856862, -0.798478059204, -2.28946204734; 0,2,1;

0,8; 3.34422755796, -0.803377472667, 0.429064041211; 0,2,1;

0,8; 3.35742286871, -0.761227650681, 0.71454318652; 0,7,1;

1,9; 1.94143326362, 1.0056206212, 0.897667722102; 0,2,1;

0,9; 1.94128356895, 1.01186199376, -3.70786415177; 0,3,1;

0,9; 1.92854778197, 1.01401207549, -1.87226130614; 0,2,1;

0,9; 1.94103373008, 0.990564983253, 2.52048782313; 0,5,1;

0,9; 1.93912620183, 1.02249880244, 2.15247291364; 0,2,1;

0,9; 1.97809595424, 1.02157877912, -0.0686914794113; 0,2,1;

1,10; 1.65168459473, 3.72253727877, -0.562796551236; 0,2,1;

1,11; -3.75730670288, 1.40366236357, 0.975209354817; 0,7,1;

2,0; 1.8457280082, -2.29314555815, 2.08074108561; 0,2,1;

1,1; 2.96610628773, -0.147246294926, 1.42140429796; 0,2,1;

0,1; 2.9695363066, -0.153592104692, -1.75681083612; 0,2,1;

0,1; 2.96609411446, -0.153968988144, -3.0242427423; 0,2,1;

1,2; -0.932333055033, 1.02576116767, -1.19246746172; 0,7,1;

0,2; -0.921375059463, 1.02963117167, -0.902409811212; 0,2,1;

0,2; -0.933109365252, 1.02464232178, 3.88511176378; 0,9,1;

0,2; -0.930145889517, 1.02530044435, 3.99948844969; 0,2,1;

0,2; -0.930720868038, 1.02378374949, 0.946972634339; 0,7,1;

1,3; 0.502621054428, -1.44328220324, -3.79796022716; 0,5,1;

0,3; 0.493611869534, -1.44051882357, -1.67614905018; 0,2,1;

0,3; 0.517686690016, -1.44365774804, -0.0988366724589; 0,3,1;

1,4; -1.85056881177, -2.86520314356, -1.66209751453; 0,5,1;

0,4; -1.83347431896, -2.92417232556, 1.97482984009; 0,2,1;

1,5; 3.56839028673, -1.85780774616, 0.296174614069; 0,2,1;

0,5; 3.56947754313, -1.85585510005, -1.14665082874; 0,2,1;

0,5; 3.57156236455, -1.85461190063, 1.15762539544; 0,5,1;

0,5; 3.5655674729, -1.85337343172, -1.19709842125; 0,2,1;

1,6; 2.45978478506, 1.95216037542, -0.582921289586; 0,5,1;

0,6; 2.45895783864, 1.95024794357, 2.7432745081; 0,7,1;

1,7; 2.15865157941, -3.43208465208, -0.899745908342; 0,2,1;

1,8; -3.75529317781, 1.78506703633, 1.08826845376; 0,7,1;

1,9; -1.88733376828, 0.945330127411, -2.66888518082; 0,7,1;

0,9; -1.90053684681, 0.93973667106, -3.38487697051; 0,5,1;

0,9; -1.89331132245, 0.935742840874, -1.75408697735; 0,9,1;

0,9; -1.90287844486, 0.950495274425, 1.23211644468; 0,2,1;

2,0; -1.08863072171, 3.46472587458, -2.27306577778; 0,9,1;

1,1; 2.88929891737, -1.01695505889, 0.252351791759; 0,2,1;

0,1; 2.88393779413, -1.01075932902, -0.364176335476; 0,5,1;

0,1; 2.88750863249, -1.01494974851, -1.0074646883; 0,2,1;

0,1; 2.8886963904, -1.01172340067, -2.22701854683; 0,2,1;

0,1; 2.88152074895, -1.01167074944, -0.665900131818; 0,2,1;

0,1; 2.88736592428, -1.01462825763, 2.83491066577; 0,2,1;

0,1; 2.88306253624, -1.05911649214, 1.89510840445; 0,5,1;

0,1; 2.88385515499, -1.0155668753, 0.0305334707173; 0,2,1;

1,2; -1.98806908025, -0.270038412393, -0.414807907007; 0,2,1;

0,2; -1.99066463025, -0.269142962449, 1.77260593444; 0,3,1;

0,2; -1.98885676139, -0.275773283213, -3.76031146225; 0,5,1;

0,2; -1.9907548049, -0.268884583507, 2.56074259881; 0,2,1;

0,2; -1.98914901493, -0.267250745622, -2.58082105577; 0,2,1;

1,3; 0.265057312701, 3.14434449874, 0.474248371512; 0,5,1;

0,3; 0.260899171579, 3.13772985917, -0.54918484568; 0,2,1;

0,3; 0.269111054334, 3.13987729651, 2.07094739277; 0,7,1;

0,3; 0.258324975952, 3.13646213779, 1.42115148579; 0,3,1;

1,4; -1.28531597829, 4.02750874777, 0.0568947579352; 0,2,1;

1,5; -2.43864691466, -2.05788578116, -2.23937508335; 0,2,1;

0,5; -2.44423084315, -2.05696684749, 2.0108878125; 0,2,1;

0,5; -2.42950543637, -2.05528414621, 0.203746469725; 0,7,1;

0,5; -2.43561735725, -2.05743216241, -1.86803170568; 0,9,1;

0,5; -2.43557800621, -2.06120755493, 1.62157998111; 0,9,1;

0,5; -2.44311458174, -2.06179926883, 2.37864184514; 0,9,1;

0,5; -2.43675803002, -2.06141243634, -0.34637393385; 0,7,1;

1,6; 3.84232173486, -0.944557692083, 0.304977274057; 0,3,1;

0,6; 3.83028688991, -0.978120638589, -1.65956001414; 0,5,1;

1,7; -0.802623813401, -2.67078095734, -0.523707244754; 0,9,1;

0,7; -0.814613306454, -2.69871073097, 1.05859116149; 0,2,1;

0,7; -0.819713071561, -2.69888043616, 0.32135509538; 0,2,1;

0,7; -0.77857175024, -2.68048486502, 2.09977308917; 0,2,1;

1,8; -2.78081447656, 0.779503782075, 1.0373366749; 0,9,1;

0,8; -2.78500075205, 0.778081313058, -1.29746464111; 0,2,1;

0,8; -2.78653012535, 0.77860498616, -0.375662947072; 0,5,1;

0,8; -2.78986155738, 0.772842332179, 1.14370056273; 0,2,1;

0,8; -2.79639634517, 0.7770840526, -0.823875205857; 0,2,1;

0,8; -2.78490920146, 0.777653327805, -0.930538343159; 0,7,1;

1,9; 0.610683803417, 0.597930598283, -1.40055774707; 0,2,1;

0,9; 0.639779545522, 0.604252193039, -1.98316787906; 0,9,1;

0,9; 0.601321248072, 0.604057750017, -1.10169448338; 0,7,1;

0,9; 0.610556226297, 0.603182961583, -0.0837213411767; 0,2,1;

0,9; 0.625890272104, 0.611562634021, -0.0582614871578; 0,2,1;

0,9; 0.611055289583, 0.603993684818, -2.4318271197; 0,2,1;

0,9; 0.613966108608, 0.597048077271, -2.72374794398; 0,2,1;

0,9; 0.611232429086, 0.601636208245, 4.22473279926; 0,2,1;

1,10; 3.33501537398, 0.917880467632, -0.584542227714; 0,2,1;

0,10; 3.31665777611, 0.922062917825, -1.15696128746; 0,2,1;

0,10; 3.31805276759, 0.914454430031, -1.13055872363; 0,7,1;

1,11; -2.25141027087, 0.0308801763009, 3.66122978274; 0,2,1;

0,11; -2.25230106986, 0.0313524689111, 0.64124011897; 0,2,1;

0,11; -2.2527943648, 0.0295672840729, 3.5137061847; 0,2,1;

0,11; -2.24419885183, 0.00403722124974, -0.777288893498; 0,3,1;

0,11; -2.24461381482, 0.0323754255831, -1.46175012968; 0,2,1;

0,11; -2.25433975527, 0.0261410995784, 0.841795241277; 0,9,1;

1,12; -2.93589025645, -1.76396574387, 1.74650695652; 0,9,1;

0,12; -2.91101628001, -1.75466567886, 2.53760811018; 0,2,1;

2,0; -3.7347845639, 0.383341347492, 0.0635855610715; 0,9,1;

1,1; -0.703075132708, -1.6468062801, -1.04739255857; 0,2,1;

0,1; -0.701466705149, -1.6482471251, 2.91359313066; 0,2,1;

0,1; -0.701954615399, -1.64649849961, -1.58733499578; 0,2,1;

0,1; -0.702346630915, -1.64760630605, 2.06620231985; 0,2,1;

1,2; 2.52985702523, -1.9749593686, -2.77817658235; 0,2,1;

0,2; 2.53673340693, -1.99253931991, -1.88146642402; 0,5,1;

1,3; -1.58752010659, 2.27128715894, -0.531203050891; 0,3,1;

1,4; -0.779827534037, 3.27989545673, -1.78181158094; 0,2,1;

0,4; -0.77393548563, 3.30161553332, 0.789257504724; 0,2,1;

0,4; -0.768397683091, 3.31681891383, -0.0950714804537; 0,2,1;

2,0; 2.60253712755, -2.35803714519, -1.1668576637; 0,2,1;

0,0; 2.59958943805, -2.35667851295, -1.90641453451; 0,7,1;

0,0; 2.59829211896, -2.35408964305, -0.378608873573; 0,2,1;

1,1; 1.93442907212, 0.245025095802, 3.61623018191; 0,2,1;

0,1; 1.86473386578, 0.219756025871, -0.262926121083; 0,2,1;

0,1; 1.93374513142, 0.223437600071, -3.59826585732; 0,2,1;

0,1; 1.92513717689, 0.219905195106, 0.2555923956; 0,2,1;

1,2; 0.278305611733, -3.12738252486, 0.598235466094; 0,2,1;

0,2; 0.268869077586, -3.13698029813, 1.39035175049; 0,2,1;

0,2; 0.28199345274, -3.12926536526, -1.11533232438; 0,2,1;

1,3; -2.4886098046, 1.3938777132, 1.29999552168; 0,2,1;

0,3; -2.49199371205, 1.39400442432, -3.16496142545; 0,2,1;

1,4; 2.94439662239, 1.14897855303, -1.95604380768; 0,2,1;

0,4; 2.94201556854, 1.16065641422, 1.04241971968; 0,2,1;

1,5; -0.766904452051, 2.94236731294, -2.2813403287; 0,2,1;

0,5; -0.750516735383, 2.94422351177, -0.439860907686; 0,7,1;

0,5; -0.775414172065, 2.94921052802, -0.334881033918; 0,3,1;

0,5; -0.76923349159, 2.94139105233, 1.70251311362; 0,2,1;

1,6; 1.94581197425, 2.06766718628, -2.56390422279; 0,2,1;

0,6; 1.94700039897, 2.06770164951, -3.19063106091; 0,2,1;

0,6; 1.94013308925, 2.05832120246, -0.361513648357; 0,2,1;

1,7; -2.0897017835, -0.661059163697, -2.73285843203; 0,2,1;

0,7; -2.08375463439, -0.656747504016, -0.91424931383; 0,3,1;

0,7; -2.08190700517, -0.663923822372, 2.22021384543; 0,9,1;

0,7; -2.0832771292, -0.661069816273, 0.74001477597; 0,2,1;

0,7; -2.06954131482, -0.67175815134, -2.21784939907; 0,2,1;

0,7; -2.08363463065, -0.666087994702, 2.19196741126; 0,2,1;

0,7; -2.08423360026, -0.666283401598, -1.44842473413; 0,2,1;

2,0; -0.102449376145, 2.34094607824, -2.06857607502; 0,9,1;

0,0; -1.91585327775, 0.295257817595, 3.68935807637; 0,2,1;

1,1; 0.741272598648, -0.403923531824, -0.514268008098; 0,2,1;

0,1; 0.73813732601, -0.399481679163, 3.00484556499; 0,2,1;

0,1; 0.735975922543, -0.412654081407, -2.85503498147; 0,7,1;

1,2; 2.40300241991, 0.663064066885, 2.81292061279; 0,2,1;

0,2; 2.39878510559, 0.667605109498, 0.854096107314; 0,2,1;

1,3; -0.0445586642326, -3.04278389623, -2.45197138004; 0,9,1;

0,3; -0.0167303741532, -2.98435204743, -2.97696818344; 0,2,1;

0,3; -0.03005711749, -3.00519296107, -0.324055666974; 0,7,1;

0,3; -0.0239256137979, -3.00406659033, -0.375855600981; 0,9,1;

0,3; -0.0271490830312, -3.00301259294, -0.936492358044; 0,9,1;

1,4; 2.00638256638, 2.37987171564, 0.422173179343; 0,2,1;

1,5; -0.477133003719, -3.64295507196, 0.879450389979; 0,2,1;

0,5; -0.465851728378, -3.62921392069, -0.386076985973; 0,5,1;

0,5; -0.484913528659, -3.62468581009, -2.07322700517; 0,2,1;

1,6; 0.421437282612, 0.34912272141, 0.866949090895; 0,2,1;

0,6; 0.405726055206, 0.376044539149, -1.76554349515; 0,2,1;

0,6; 0.408983696373, 0.390965608558, 1.08918421499; 0,7,1;

0,6; 0.399182394807, 0.3761351254, 2.95043907316; 0,7,1;

1,7; 3.02853093331, 2.51070421212, -1.35046637476; 0,2,1;

2,0; 1.18178306715, -1.38198817278, -3.38532945574; 0,5,1;

0,0; 1.16827566973, -1.37432955473, 2.50122859214; 0,2,1;

0,0; 1.17336437682, -1.34497044697, 3.7920312435; 0,5,1;

1,1; 3.40070692092, 0.190007953874, 1.01292170039; 0,9,1;

0,1; 3.40873816504, 0.205927269281, -0.660642316287; 0,2,1;

1,2; -3.00607292893, 2.52549877361, 0.794748324651; 0,7,1;

0,2; -3.03635053228, 2.54451620224, 0.994478961583; 0,9,1;

0,2; -3.04392090607, 2.5370159343, 0.487827771498; 0,9,1;

0,2; -3.01889935495, 2.55280140047, -1.30071845169; 0,2,1;

0,2; -3.03350714686, 2.55467177379, 0.877692623669; 0,3,1;

1,3; 1.63602894554, 1.88450196181, -1.4295331463; 0,2,1;

0,3; 1.63507674682, 1.88061046542, 1.7278446845; 0,2,1;

0,3; 1.63232387651, 1.88132602656, -3.1498897177; 0,2,1;

0,3; 1.63539698876, 1.876583231, -1.09102266479; 0,5,1;

0,3; 1.6299172224, 1.89447935919, -0.991647561911; 0,3,1;

0,3; 1.63528599055, 1.88143155778, 0.352390983087; 0,2,1;

0,3; 1.63181542232, 1.87439348263, 0.895715048374; 0,9,1;

1,4; -0.451976148322, -3.12832699969, 0.996489733693; 0,2,1;

0,4; -0.445596710131, -3.13152310759, 0.114428857044; 0,2,1;

0,4; -0.444096901644, -3.13082426767, 0.520161224904; 0,2,1;

1,5; -3.34983079727, -2.65486769146, -0.451943076991; 0,2,1;

1,6; 2.32506771918, 0.711263608355, 3.16221901969; 0,2,1;

0,6; 2.33855544711, 0.716189789681, -0.448421080815; 0,2,1;

0,6; 2.31151188476, 0.709015078974, 1.40009780454; 0,7,1;

1,7; 3.70490764315, 1.96629061062, -0.261366847205; 0,3,1;

0,7; 3.68387654793, 1.94712442521, 0.200130390014; 0,2,1;

1,8; 1.2718715075, -2.40006852728, -0.23475216297; 0,9,1;

0,8; 1.26435950961, -2.41276962226, -2.23691741976; 0,5,1;

0,8; 1.25133993206, -2.41510048953, 0.732275758589; 0,7,1;

0,8; 1.25426631265, -2.41130412869, 0.689909629189; 0,2,1;

0,8; 1.25220673493, -2.41411886801, -2.94366519622; 0,3,1;

1,9; 2.22616881665, -2.09759749265, -0.0402508637992; 0,2,1;

0,9; 2.21235618882, -2.10221739217, 2.45380258961; 0,2,1;

1,10; -3.69528478666, -0.55390607607, -0.415517487464; 0,2,1;

0,10; -3.68218230266, -0.562924417994, 1.58234432604; 0,3,1;

0,10; -3.68203203609, -0.561711317141, 0.611154462394; 0,3,1;

0,10; -3.68434335793, -0.56209445511, 0.0846785203642; 0,2,1;

0,10; -3.67992051302, -0.555720329325, 0.224500780904; 0,9,1;

1,11; -2.23805020972, -2.38536475655, 2.32585146104; 0,7,1;

0,11; -2.25444061935, -2.35780353241, -0.837220134393; 0,9,1;

1,12; 0.262103785422, 3.72906583038, -0.712094083056; 0,2,1;

0,12; 0.258980941054, 3.72101053808, -0.102021997365; 0,2,1;

2,0; -3.77297081326, -0.763073671272, 0.510713770594; 0,2,1;

1,1; -0.338293166945, -2.15803454738, -2.72491689627; 0,2,1;

0,1; -0.347178458204, -2.17336904299, -2.73918443414; 0,2,1;

0,1; -0.349714066609, -2.16705495889, 2.63307517024; 0,2,1;

0,1; -0.349106733488, -2.16937441105, 3.70293153734; 0,2,1;

0,1; -0.33792336521, -2.16743771093, 1.09621198271; 0,2,1;

1,2; 0.712969654833, 1.87256099028, 0.353088796381; 0,2,1;

1,3; -2.21750280134, 2.32943191481, -2.84307874055; 0,7,1;

0,3; -2.18415507503, 2.30911613921, -1.61223799975; 0,2,1;

0,3; -2.23548386383, 2.32985247406, -2.11519762725; 0,2,1;

1,4; -3.16572988347, 0.478339208051, -2.89579393084; 0,7,1;

0,4; -3.16245169387, 0.480377052916, -1.49243434798; 0,2,1;

0,4; -3.16361028565, 0.482505415635, -2.0763061724; 0,2,1;

1,5; -0.725775037095, 2.36697935204, 2.01131944135; 0,5,1;

0,5; -0.737568606318, 2.3660927607, 2.69532985157; 0,2,1;

0,5; -0.735549057784, 2.3645199581, 1.31864569137; 0,2,1;

0,5; -0.728126674034, 2.36650029538, -1.86524653518; 0,2,1;

0,5; -0.728874436377, 2.36861922462, 2.02842471823; 0,2,1;

0,5; -0.731799970584, 2.3697106838, 0.235982616246; 0,2,1;

0,5; -0.73458808221, 2.3688185339, -1.75415684899; 0,7,1;

1,6; 0.959281075592, -2.42260078957, 1.90785062347; 0,7,1;

0,6; 0.954583683823, -2.43006625132, -1.74319030365; 0,2,1;

0,6; 0.953109904844, -2.43058471942, -2.45120534596; 0,2,1;

1,7; 2.5002587585, 1.39447947648, -1.36651442584; 0,2,1;

0,7; 2.52145554892, 1.3938287974, -1.36137350022; 0,9,1;

0,7; 2.53114585605, 1.3955088611, 2.99550776238; 0,7,1;

1,8; -1.59496960219, 0.180429092676, 3.01393322423; 0,9,1;

0,8; -1.62648695477, 0.204354173102, 2.84120235255; 0,9,1;

0,8; -1.64342225432, 0.187667398779, -3.65043181965; 0,7,1;

0,8; -1.6412332578, 0.201956408731, -3.53350150894; 0,2,1;

0,8; -1.6389489209, 0.201672794709, 0.962616881963; 0,2,1;

1,9; -0.872842215005, -1.0349753051, 0.729212051905; 0,7,1;

0,9; -0.857976876011, -1.03287425257, 1.70448932242; 0,2,1;

0,9; -0.893926920604, -1.04574271169, -2.30578509718; 0,5,1;

0,9; -0.864883016067, -1.03358538636, 2.46775974087; 0,9,1;

0,9; -0.866529346354, -1.03651449602, 2.9778531391; 0,2,1;

0,9; -0.871216358796, -1.02630460359, 1.83614111394; 0,7,1;

1,10; -0.337112879735, 1.83827267692, -1.43866636954; 0,2,1;

1,11; -1.2898984222, 3.24681421768, -0.835196134326; 0,2,1;

0,11; -1.29773335578, 3.23387983481, 2.2600159685; 0,2,1;

2,0; -3.13617349618, 0.162849032251, -1.36330390715; 0,2,1;

0,0; -3.12522891475, 0.128213552677, 1.69440263916; 0,2,1;

0,0; -3.12087655816, 0.132383056637, -1.0998760947; 0,9,1;

0,0; -3.12524885437, 0.128480837008, -0.0394096174375; 0,2,1;

0,0; -3.11927793744, 0.125661075989, 2.709243427; 0,2,1;

0,0; -3.12588641072, 0.128169247893, -0.0178118974188; 0,9,1;

1,1; 0.212657823212, -0.432963036755, -0.867439810855; 0,9,1;

0,1; 0.120922028844, -0.194941626412, 0.721394934571; 0,2,1;

0,1; 0.201367505753, -0.443955498822, -0.289667789917; 0,2,1;

0,1; 0.205334391114, -0.446955374668, -4.12336412805; 0,2,1;

0,1; 0.208706089457, -0.444934276481, -1.52595909507; 0,2,1;

0,1; 0.20503483036, -0.443532435102, -3.56447759759; 0,2,1;

1,2; 0.271831208371, -1.99783520077, -0.337894740144; 0,3,1;

0,2; 0.261372026799, -2.00229641776, -2.95938055829; 0,7,1;

1,3; -2.78526477872, 0.362920092291, -1.26237434271; 0,3,1;

0,3; -2.79290507858, 0.366335225414, -3.14583376223; 0,2,1;

1,4; 1.69535046521, 0.211173837775, -3.06689254801; 0,9,1;

0,4; 1.69230517705, 0.209939593947, -1.98765772631; 0,2,1;

0,4; 1.69510185919, 0.21506533355, 0.137098710598; 0,2,1;

1,5; 1.9375019524, -2.42631143483, 2.73268954265; 0,2,1;

0,5; 1.93368151035, -2.44918040365, -0.6166729657; 0,5,1;

0,5; 1.94114835387, -2.4603568522, -0.780115651733; 0,2,1;

0,5; 1.94488546854, -2.46318717992, 1.27227635608; 0,2,1;

1,6; -0.883862627462, 3.71617781946, 0.104791200188; 0,2,1;

0,6; -0.898228720381, 3.7191959342, -1.75266260743; 0,7,1;

1,7; -0.951355483564, 3.35498599195, -1.59673094957; 0,2,1;

0,7; -0.949492062341, 3.35459649119, -2.1154451593; 0,3,1;

0,7; -0.946218387114, 3.35434354667, -1.30534629339; 0,5,1;

0,7; -0.946164470713, 3.3653496362, -1.03244868777; 0,2,1;

1,8; 4.24917440776, 0.0388411427826, -0.353796986493; 0,2,1;

0,8; 4.24272291774, 0.0384042364779, 0.585046814225; 0,2,1;

1,9; -0.931615444657, -1.19415709114, -3.60734747229; 0,2,1;

0,9; -0.932386458937, -1.20102433735, -3.99040881103; 0,2,1;

0,9; -0.931707378025, -1.19372197851, 0.0539804282203; 0,9,1;

0,9; -0.928056925827, -1.18864936302, -2.7696406255; 0,5,1;

1,10; 2.68751607916, 2.10553391841, 0.985344542365; 0,2,1;

0,10; 2.69936854751, 2.09381313947, 2.60575262661; 0,5,1;

1,11; 1.41138014907, 3.36927024007, -0.453112703079; 0,2,1;

0,11; 1.41055699566, 3.35880076608, 1.02359439215; 0,3,1;

1,12; -0.915897680216, -1.1178760455, -1.34745060949; 0,9,1;

0,12; -0.918124001073, -1.12265657891, 4.00580083193; 0,3,1;

0,12; -0.91876998944, -1.15354627665, 3.67828937383; 0,2,1;

0,12; -0.918353406738, -1.12334431959, -0.141537740117; 0,5,1;

0,12; -0.913394560281, -1.1349633307, -0.429329611723; 0,3,1;

0,12; -0.920096793067, -1.12503050257, -0.868748712114; 0,3,1;

0,12; -0.906036799807, -1.10764554191, 2.49931605304; 0,7,1;

1,13; 1.27730445604, 3.25892145802, 1.78902097181; 0,2,1;

1,14; -2.46956476654, -2.43204551109, -0.494363979783; 0,3,1;

1,15; 0.900321991565, 1.49878276704, -1.97702877618; 0,2,1;

0,15; 0.901467946558, 1.49738246818, 0.149903957177; 0,2,1;

0,15; 0.910941049067, 1.49999868699, -0.627286917015; 0,7,1;

0,15; 0.913614887342, 1.49096500219, -2.2339232913; 0,9,1;

1,16; 2.07989939872, -2.6125901716, -2.46090504942; 0,7,1;

0,16; 2.02947207315, -2.64028447525, 0.668907037525; 0,3,1;

1,17; 3.48317442503, -1.36341851164, 0.422297855039; 0,2,1;

0,17; 3.47743951658, -1.33024349053, -0.0313207740129; 0,9,1;

2,0; -2.60958344982, -2.52413379392, 0.842643553438; 0,3,1;

0,0; -2.60886649988, -2.52365185492, 0.245405495885; 0,2,1;

0,0; -2.60672225629, -2.52036882614, -2.10608491659; 0,2,1;

1,1; 1.00724240308, -3.37757390995, 0.14988916117; 0,2,1;

